order_id,customer_id,item_id,style_name,size,color,purchase_date,relationship_tier,base_window_days,adjusted_window_days,window_closes_date,days_remaining,status,adjustment_reason
ORD-002423,CUST-00170,SKU-001,Skinny,29,Vintage Blue,2026-06-25,new,30,30,2026-07-25,19,open,Standard 30-day return window.
ORD-002424,CUST-00171,SKU-003,Bootcut,29,Indigo,2026-03-07,regular,30,30,2026-04-06,-91,closed,Standard 30-day return window.
ORD-002425,CUST-00171,SKU-014,Denim Shirt,XS,Indigo,2024-11-10,regular,30,30,2024-12-10,-573,closed,Standard 30-day return window.
ORD-002426,CUST-00171,SKU-009,Cropped Straight,31,White,2025-01-07,regular,30,30,2025-02-06,-515,closed,Standard 30-day return window.
ORD-002427,CUST-00171,SKU-008,Boyfriend,29,White,2025-01-02,regular,30,30,2025-02-01,-520,closed,Standard 30-day return window.
ORD-002428,CUST-00171,SKU-013,Trucker Jacket,L,Indigo,2024-09-08,regular,30,30,2024-10-08,-636,closed,Standard 30-day return window.
ORD-002429,CUST-00171,SKU-014,Denim Shirt,L,Stone Wash,2026-06-05,regular,30,30,2026-07-05,-1,closed,Standard 30-day return window.
ORD-002430,CUST-00171,SKU-014,Denim Shirt,L,Stone Wash,2025-10-09,regular,30,30,2025-11-08,-240,closed,Standard 30-day return window.
ORD-002431,CUST-00171,SKU-016,Denim Skirt,S,Stone Wash,2026-01-17,regular,30,30,2026-02-16,-140,closed,Standard 30-day return window.
ORD-002432,CUST-00172,SKU-013,Trucker Jacket,XS,Indigo,2026-03-09,watch,30,30,2026-04-08,-89,closed,"Watch-listed customer — standard 30-day return window applied strictly, no extensions."
ORD-002433,CUST-00172,SKU-003,Bootcut,33,Indigo,2026-04-16,watch,30,30,2026-05-16,-51,closed,"Watch-listed customer — standard 30-day return window applied strictly, no extensions."
ORD-002434,CUST-00172,SKU-007,Mom Jean,24,Vintage Blue,2026-02-02,watch,30,30,2026-03-04,-124,closed,"Watch-listed customer — standard 30-day return window applied strictly, no extensions."
ORD-002435,CUST-00172,SKU-007,Mom Jean,30,Raw Denim,2026-06-23,watch,30,30,2026-07-23,17,open,"Watch-listed customer — standard 30-day return window applied strictly, no extensions."
ORD-002436,CUST-00173,SKU-001,Skinny,25,Indigo,2024-12-22,new,30,30,2025-01-21,-531,closed,Standard 30-day return window.
ORD-002437,CUST-00468,SKU-001,Skinny,28,Raw Denim,2026-05-13,regular,30,30,2026-06-12,-24,closed,Standard 30-day return window.
ORD-002438,CUST-00468,SKU-006,High-Rise Skinny,33,Vintage Blue,2026-01-09,regular,30,30,2026-02-08,-148,closed,Standard 30-day return window.
ORD-002439,CUST-00468,SKU-003,Bootcut,27,Stone Wash,2026-04-04,regular,30,30,2026-05-04,-63,closed,Standard 30-day return window.
ORD-002440,CUST-00468,SKU-005,Slim Straight,34,Vintage Blue,2025-10-01,regular,30,30,2025-10-31,-248,closed,Standard 30-day return window.
ORD-002441,CUST-00468,SKU-012,Chore Jacket,S,Indigo,2026-04-11,regular,30,30,2026-05-11,-56,closed,Standard 30-day return window.
ORD-002442,CUST-00468,SKU-007,Mom Jean,34,Vintage Blue,2026-02-14,regular,30,30,2026-03-16,-112,closed,Standard 30-day return window.
ORD-002443,CUST-00468,SKU-010,Flare,26,Indigo,2025-12-01,regular,30,30,2025-12-31,-187,closed,Standard 30-day return window.
ORD-002444,CUST-00468,SKU-016,Denim Skirt,L,Stone Wash,2026-03-24,regular,30,30,2026-04-23,-74,closed,Standard 30-day return window.
ORD-002445,CUST-00174,SKU-013,Trucker Jacket,L,Raw Denim,2025-12-02,new,30,30,2026-01-01,-186,closed,Standard 30-day return window.
ORD-002446,CUST-00469,SKU-007,Mom Jean,30,Black,2025-12-08,new,30,30,2026-01-07,-180,closed,Standard 30-day return window.
ORD-002447,CUST-00175,SKU-012,Chore Jacket,XS,Indigo,2026-02-02,regular,30,30,2026-03-04,-124,closed,Standard 30-day return window.
ORD-002448,CUST-00175,SKU-006,High-Rise Skinny,31,Stone Wash,2026-05-27,regular,30,30,2026-06-26,-10,closed,Standard 30-day return window.
ORD-002449,CUST-00175,SKU-015,Denim Overalls,XL,Indigo,2025-06-12,regular,30,30,2025-07-12,-359,closed,Standard 30-day return window.
ORD-002450,CUST-00175,SKU-013,Trucker Jacket,XS,Raw Denim,2025-06-25,regular,30,30,2025-07-25,-346,closed,Standard 30-day return window.
ORD-002451,CUST-00175,SKU-001,Skinny,31,White,2024-10-01,regular,30,30,2024-10-31,-613,closed,Standard 30-day return window.
ORD-002452,CUST-00175,SKU-004,Wide Leg,26,White,2025-02-12,regular,30,30,2025-03-14,-479,closed,Standard 30-day return window.
ORD-002453,CUST-00176,SKU-013,Trucker Jacket,M,Indigo,2026-06-26,regular,30,30,2026-07-26,20,open,Standard 30-day return window.
ORD-002454,CUST-00176,SKU-011,Denim Jacket,XS,Indigo,2025-10-28,regular,30,30,2025-11-27,-221,closed,Standard 30-day return window.
ORD-002455,CUST-00177,SKU-004,Wide Leg,31,Indigo,2026-05-06,regular,30,30,2026-06-05,-31,closed,Standard 30-day return window.
ORD-002456,CUST-00177,SKU-016,Denim Skirt,XL,Black,2026-05-11,regular,30,30,2026-06-10,-26,closed,Standard 30-day return window.
ORD-002457,CUST-00177,SKU-012,Chore Jacket,L,Stone Wash,2026-04-16,regular,30,30,2026-05-16,-51,closed,Standard 30-day return window.
ORD-002458,CUST-00177,SKU-003,Bootcut,34,Indigo,2026-05-25,regular,30,30,2026-06-24,-12,closed,Standard 30-day return window.
ORD-002459,CUST-00177,SKU-002,Straight,24,Vintage Blue,2026-05-23,regular,30,30,2026-06-22,-14,closed,Standard 30-day return window.
ORD-002460,CUST-00177,SKU-009,Cropped Straight,28,Raw Denim,2026-04-22,regular,30,30,2026-05-22,-45,closed,Standard 30-day return window.
ORD-002461,CUST-00177,SKU-016,Denim Skirt,M,Raw Denim,2026-06-09,regular,30,30,2026-07-09,3,closing_soon,Standard 30-day return window.
ORD-002462,CUST-00470,SKU-005,Slim Straight,29,Vintage Blue,2026-03-17,regular,30,30,2026-04-16,-81,closed,Standard 30-day return window.
ORD-002463,CUST-00470,SKU-001,Skinny,30,Vintage Blue,2026-05-06,regular,30,30,2026-06-05,-31,closed,Standard 30-day return window.
ORD-002464,CUST-00471,SKU-007,Mom Jean,25,Vintage Blue,2026-02-04,new,30,30,2026-03-06,-122,closed,Standard 30-day return window.
ORD-002465,CUST-00178,SKU-007,Mom Jean,24,Black,2026-05-01,regular,30,30,2026-05-31,-36,closed,Standard 30-day return window.
ORD-002466,CUST-00178,SKU-014,Denim Shirt,S,Stone Wash,2026-01-05,regular,30,30,2026-02-04,-152,closed,Standard 30-day return window.
ORD-002467,CUST-00178,SKU-008,Boyfriend,31,Vintage Blue,2025-12-14,regular,30,30,2026-01-13,-174,closed,Standard 30-day return window.
ORD-002468,CUST-00178,SKU-016,Denim Skirt,XS,Stone Wash,2025-11-06,regular,30,30,2025-12-06,-212,closed,Standard 30-day return window.
ORD-002469,CUST-00178,SKU-014,Denim Shirt,L,Stone Wash,2025-12-18,regular,30,30,2026-01-17,-170,closed,Standard 30-day return window.
ORD-002470,CUST-00178,SKU-007,Mom Jean,29,Vintage Blue,2026-04-25,regular,30,30,2026-05-25,-42,closed,Standard 30-day return window.
ORD-002471,CUST-00178,SKU-009,Cropped Straight,29,Vintage Blue,2025-07-19,regular,30,30,2025-08-18,-322,closed,Standard 30-day return window.
ORD-002472,CUST-00179,SKU-009,Cropped Straight,32,Black,2026-05-14,regular,30,30,2026-06-13,-23,closed,Standard 30-day return window.
ORD-002473,CUST-00179,SKU-012,Chore Jacket,XL,Raw Denim,2026-05-31,regular,30,30,2026-06-30,-6,closed,Standard 30-day return window.
ORD-002474,CUST-00179,SKU-014,Denim Shirt,L,Stone Wash,2026-02-06,regular,30,30,2026-03-08,-120,closed,Standard 30-day return window.
ORD-002475,CUST-00179,SKU-010,Flare,27,Black,2026-05-19,regular,30,30,2026-06-18,-18,closed,Standard 30-day return window.
ORD-002476,CUST-00179,SKU-007,Mom Jean,34,Vintage Blue,2026-05-18,regular,30,30,2026-06-17,-19,closed,Standard 30-day return window.
ORD-002477,CUST-00179,SKU-011,Denim Jacket,XL,Indigo,2026-04-02,regular,30,30,2026-05-02,-65,closed,Standard 30-day return window.
ORD-002478,CUST-00472,SKU-006,High-Rise Skinny,32,White,2026-07-01,regular,30,30,2026-07-31,25,open,Standard 30-day return window.
ORD-002479,CUST-00472,SKU-007,Mom Jean,33,Indigo,2026-05-05,regular,30,30,2026-06-04,-32,closed,Standard 30-day return window.
ORD-002480,CUST-00472,SKU-012,Chore Jacket,XS,Black,2026-05-04,regular,30,30,2026-06-03,-33,closed,Standard 30-day return window.
ORD-002481,CUST-00472,SKU-002,Straight,34,Black,2026-05-14,regular,30,30,2026-06-13,-23,closed,Standard 30-day return window.
ORD-002482,CUST-00472,SKU-004,Wide Leg,28,Black,2026-06-23,regular,30,30,2026-07-23,17,open,Standard 30-day return window.
ORD-002483,CUST-00472,SKU-008,Boyfriend,27,Stone Wash,2026-06-26,regular,30,30,2026-07-26,20,open,Standard 30-day return window.
ORD-002484,CUST-00472,SKU-004,Wide Leg,25,Black,2026-07-01,regular,30,30,2026-07-31,25,open,Standard 30-day return window.
ORD-002485,CUST-00180,SKU-009,Cropped Straight,26,Raw Denim,2025-02-22,regular,30,30,2025-03-24,-469,closed,Standard 30-day return window.
ORD-002486,CUST-00180,SKU-004,Wide Leg,24,Raw Denim,2025-09-14,regular,30,30,2025-10-14,-265,closed,Standard 30-day return window.
ORD-002487,CUST-00180,SKU-009,Cropped Straight,34,Stone Wash,2025-08-02,regular,30,30,2025-09-01,-308,closed,Standard 30-day return window.
ORD-002488,CUST-00181,SKU-004,Wide Leg,25,Stone Wash,2026-02-11,regular,30,30,2026-03-13,-115,closed,Standard 30-day return window.
ORD-002489,CUST-00181,SKU-015,Denim Overalls,XS,Raw Denim,2026-06-16,regular,30,30,2026-07-16,10,open,Standard 30-day return window.
ORD-002490,CUST-00181,SKU-005,Slim Straight,25,Vintage Blue,2026-05-20,regular,30,30,2026-06-19,-17,closed,Standard 30-day return window.
ORD-002491,CUST-00181,SKU-006,High-Rise Skinny,30,White,2026-05-24,regular,30,30,2026-06-23,-13,closed,Standard 30-day return window.
ORD-002492,CUST-00181,SKU-013,Trucker Jacket,S,Indigo,2026-06-23,regular,30,30,2026-07-23,17,open,Standard 30-day return window.
ORD-002493,CUST-00181,SKU-001,Skinny,27,Raw Denim,2026-06-26,regular,30,30,2026-07-26,20,open,Standard 30-day return window.
ORD-002494,CUST-00181,SKU-011,Denim Jacket,XL,Black,2026-05-25,regular,30,30,2026-06-24,-12,closed,Standard 30-day return window.
ORD-002495,CUST-00181,SKU-008,Boyfriend,34,Indigo,2026-03-13,regular,30,30,2026-04-12,-85,closed,Standard 30-day return window.
ORD-002496,CUST-00181,SKU-003,Bootcut,34,White,2026-05-23,regular,30,30,2026-06-22,-14,closed,Standard 30-day return window.
ORD-002497,CUST-00182,SKU-013,Trucker Jacket,M,Stone Wash,2026-06-12,new,30,30,2026-07-12,6,open,Standard 30-day return window.
ORD-002498,CUST-00473,SKU-012,Chore Jacket,M,Raw Denim,2025-09-24,new,30,30,2025-10-24,-255,closed,Standard 30-day return window.
ORD-002499,CUST-00183,SKU-009,Cropped Straight,27,Indigo,2024-03-18,regular,30,30,2024-04-17,-810,closed,Standard 30-day return window.
ORD-002500,CUST-00183,SKU-014,Denim Shirt,XL,Stone Wash,2025-01-22,regular,30,30,2025-02-21,-500,closed,Standard 30-day return window.
ORD-002501,CUST-00183,SKU-006,High-Rise Skinny,34,Raw Denim,2026-04-15,regular,30,30,2026-05-15,-52,closed,Standard 30-day return window.
ORD-002502,CUST-00183,SKU-015,Denim Overalls,XL,Black,2025-10-13,regular,30,30,2025-11-12,-236,closed,Standard 30-day return window.
ORD-002503,CUST-00474,SKU-014,Denim Shirt,S,Indigo,2026-04-08,regular,30,30,2026-05-08,-59,closed,Standard 30-day return window.
ORD-002504,CUST-00474,SKU-004,Wide Leg,33,Raw Denim,2026-06-06,regular,30,30,2026-07-06,0,closing_soon,Standard 30-day return window.
ORD-002505,CUST-00474,SKU-014,Denim Shirt,L,Indigo,2026-04-15,regular,30,30,2026-05-15,-52,closed,Standard 30-day return window.
ORD-002506,CUST-00474,SKU-012,Chore Jacket,XL,Indigo,2026-05-14,regular,30,30,2026-06-13,-23,closed,Standard 30-day return window.
ORD-002507,CUST-00474,SKU-001,Skinny,26,Vintage Blue,2026-06-30,regular,30,30,2026-07-30,24,open,Standard 30-day return window.
ORD-002508,CUST-00475,SKU-007,Mom Jean,28,Vintage Blue,2026-01-11,regular,30,30,2026-02-10,-146,closed,Standard 30-day return window.
ORD-002509,CUST-00475,SKU-002,Straight,28,Indigo,2025-10-22,regular,30,30,2025-11-21,-227,closed,Standard 30-day return window.
ORD-002510,CUST-00475,SKU-012,Chore Jacket,M,Indigo,2026-03-18,regular,30,30,2026-04-17,-80,closed,Standard 30-day return window.
ORD-002511,CUST-00475,SKU-008,Boyfriend,32,Vintage Blue,2025-04-24,regular,30,30,2025-05-24,-408,closed,Standard 30-day return window.
ORD-002512,CUST-00475,SKU-002,Straight,25,Raw Denim,2025-08-05,regular,30,30,2025-09-04,-305,closed,Standard 30-day return window.
ORD-002513,CUST-00475,SKU-007,Mom Jean,34,Vintage Blue,2025-07-31,regular,30,30,2025-08-30,-310,closed,Standard 30-day return window.
ORD-002514,CUST-00475,SKU-014,Denim Shirt,S,Raw Denim,2026-04-07,regular,30,30,2026-05-07,-60,closed,Standard 30-day return window.
ORD-002515,CUST-00476,SKU-008,Boyfriend,30,Raw Denim,2026-03-14,new,30,30,2026-04-13,-84,closed,Standard 30-day return window.
ORD-002516,CUST-00477,SKU-002,Straight,24,Indigo,2025-08-29,regular,30,30,2025-09-28,-281,closed,Standard 30-day return window.
ORD-002517,CUST-00477,SKU-014,Denim Shirt,S,Stone Wash,2024-06-26,regular,30,30,2024-07-26,-710,closed,Standard 30-day return window.
ORD-002518,CUST-00477,SKU-015,Denim Overalls,XS,Stone Wash,2024-10-01,regular,30,30,2024-10-31,-613,closed,Standard 30-day return window.
ORD-002519,CUST-00477,SKU-009,Cropped Straight,29,Stone Wash,2026-04-06,regular,30,30,2026-05-06,-61,closed,Standard 30-day return window.
ORD-002520,CUST-00478,SKU-015,Denim Overalls,L,Indigo,2026-02-11,regular,30,30,2026-03-13,-115,closed,Standard 30-day return window.
ORD-002521,CUST-00478,SKU-013,Trucker Jacket,XS,Black,2025-05-23,regular,30,30,2025-06-22,-379,closed,Standard 30-day return window.
ORD-002522,CUST-00184,SKU-016,Denim Skirt,S,Raw Denim,2024-08-11,VIP,30,60,2024-10-10,-634,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002523,CUST-00184,SKU-010,Flare,24,Black,2025-09-06,VIP,30,60,2025-11-05,-243,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002524,CUST-00184,SKU-010,Flare,34,Stone Wash,2026-05-09,VIP,30,60,2026-07-08,2,closing_soon,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002525,CUST-00184,SKU-006,High-Rise Skinny,31,Stone Wash,2025-05-30,VIP,30,60,2025-07-29,-342,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002526,CUST-00184,SKU-004,Wide Leg,34,White,2025-06-11,VIP,30,60,2025-08-10,-330,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002527,CUST-00184,SKU-014,Denim Shirt,S,Raw Denim,2024-11-09,VIP,30,60,2025-01-08,-544,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002528,CUST-00184,SKU-007,Mom Jean,30,Raw Denim,2025-11-23,VIP,30,60,2026-01-22,-165,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002529,CUST-00184,SKU-008,Boyfriend,30,Vintage Blue,2025-11-27,VIP,30,60,2026-01-26,-161,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002530,CUST-00184,SKU-006,High-Rise Skinny,26,Vintage Blue,2025-12-16,VIP,30,60,2026-02-14,-142,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002531,CUST-00184,SKU-016,Denim Skirt,XS,Raw Denim,2024-10-23,VIP,30,60,2024-12-22,-561,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002532,CUST-00184,SKU-004,Wide Leg,25,Raw Denim,2026-06-19,VIP,30,60,2026-08-18,43,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002533,CUST-00184,SKU-013,Trucker Jacket,XS,Raw Denim,2025-08-31,VIP,30,60,2025-10-30,-249,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002534,CUST-00479,SKU-015,Denim Overalls,XL,Indigo,2026-02-13,new,30,30,2026-03-15,-113,closed,Standard 30-day return window.
ORD-002535,CUST-00185,SKU-004,Wide Leg,31,Indigo,2024-06-01,new,30,30,2024-07-01,-735,closed,Standard 30-day return window.
ORD-002536,CUST-00186,SKU-012,Chore Jacket,XL,Indigo,2026-04-04,regular,30,30,2026-05-04,-63,closed,Standard 30-day return window.
ORD-002537,CUST-00186,SKU-001,Skinny,30,Indigo,2026-01-14,regular,30,30,2026-02-13,-143,closed,Standard 30-day return window.
ORD-002538,CUST-00186,SKU-011,Denim Jacket,L,Black,2026-06-12,regular,30,30,2026-07-12,6,open,Standard 30-day return window.
ORD-002539,CUST-00480,SKU-012,Chore Jacket,M,Raw Denim,2026-04-09,regular,30,30,2026-05-09,-58,closed,Standard 30-day return window.
ORD-002540,CUST-00480,SKU-007,Mom Jean,31,Raw Denim,2025-10-31,regular,30,30,2025-11-30,-218,closed,Standard 30-day return window.
ORD-002541,CUST-00480,SKU-006,High-Rise Skinny,24,Indigo,2025-02-15,regular,30,30,2025-03-17,-476,closed,Standard 30-day return window.
ORD-002542,CUST-00480,SKU-012,Chore Jacket,S,Black,2026-03-04,regular,30,30,2026-04-03,-94,closed,Standard 30-day return window.
ORD-002543,CUST-00480,SKU-008,Boyfriend,25,Stone Wash,2025-04-25,regular,30,30,2025-05-25,-407,closed,Standard 30-day return window.
ORD-002544,CUST-00480,SKU-002,Straight,27,Stone Wash,2025-02-07,regular,30,30,2025-03-09,-484,closed,Standard 30-day return window.
ORD-002545,CUST-00480,SKU-011,Denim Jacket,L,Black,2025-11-28,regular,30,30,2025-12-28,-190,closed,Standard 30-day return window.
ORD-002546,CUST-00480,SKU-007,Mom Jean,33,Vintage Blue,2025-10-04,regular,30,30,2025-11-03,-245,closed,Standard 30-day return window.
ORD-002547,CUST-00187,SKU-015,Denim Overalls,M,Indigo,2025-07-03,regular,30,30,2025-08-02,-338,closed,Standard 30-day return window.
ORD-002548,CUST-00187,SKU-011,Denim Jacket,XL,Indigo,2025-08-12,regular,30,30,2025-09-11,-298,closed,Standard 30-day return window.
ORD-002549,CUST-00187,SKU-016,Denim Skirt,L,Black,2025-09-17,regular,30,30,2025-10-17,-262,closed,Standard 30-day return window.
ORD-002550,CUST-00187,SKU-007,Mom Jean,30,Indigo,2025-08-11,regular,30,30,2025-09-10,-299,closed,Standard 30-day return window.
ORD-002551,CUST-00187,SKU-009,Cropped Straight,29,White,2025-09-06,regular,30,30,2025-10-06,-273,closed,Standard 30-day return window.
ORD-002552,CUST-00187,SKU-009,Cropped Straight,29,Black,2026-06-09,regular,30,30,2026-07-09,3,closing_soon,Standard 30-day return window.
ORD-002553,CUST-00187,SKU-002,Straight,33,Black,2026-06-11,regular,30,30,2026-07-11,5,closing_soon,Standard 30-day return window.
ORD-002554,CUST-00188,SKU-013,Trucker Jacket,XL,Stone Wash,2025-07-13,new,30,30,2025-08-12,-328,closed,Standard 30-day return window.
ORD-002555,CUST-00481,SKU-005,Slim Straight,34,White,2026-04-13,regular,30,30,2026-05-13,-54,closed,Standard 30-day return window.
ORD-002556,CUST-00481,SKU-007,Mom Jean,29,Vintage Blue,2026-01-05,regular,30,30,2026-02-04,-152,closed,Standard 30-day return window.
ORD-002557,CUST-00481,SKU-007,Mom Jean,27,Raw Denim,2024-11-01,regular,30,30,2024-12-01,-582,closed,Standard 30-day return window.
ORD-002558,CUST-00481,SKU-008,Boyfriend,28,Indigo,2025-01-14,regular,30,30,2025-02-13,-508,closed,Standard 30-day return window.
ORD-002559,CUST-00189,SKU-008,Boyfriend,24,Stone Wash,2026-02-17,regular,30,30,2026-03-19,-109,closed,Standard 30-day return window.
ORD-002560,CUST-00189,SKU-011,Denim Jacket,M,Indigo,2026-05-28,regular,30,30,2026-06-27,-9,closed,Standard 30-day return window.
ORD-002561,CUST-00189,SKU-010,Flare,28,Black,2026-04-26,regular,30,30,2026-05-26,-41,closed,Standard 30-day return window.
ORD-002562,CUST-00482,SKU-012,Chore Jacket,XS,Stone Wash,2025-09-04,regular,30,30,2025-10-04,-275,closed,Standard 30-day return window.
ORD-002563,CUST-00482,SKU-003,Bootcut,29,Stone Wash,2026-05-03,regular,30,30,2026-06-02,-34,closed,Standard 30-day return window.
ORD-002564,CUST-00482,SKU-003,Bootcut,27,Stone Wash,2025-11-16,regular,30,30,2025-12-16,-202,closed,Standard 30-day return window.
ORD-002565,CUST-00482,SKU-002,Straight,32,Black,2025-10-20,regular,30,30,2025-11-19,-229,closed,Standard 30-day return window.
ORD-002566,CUST-00482,SKU-011,Denim Jacket,XL,Stone Wash,2025-06-14,regular,30,30,2025-07-14,-357,closed,Standard 30-day return window.
ORD-002567,CUST-00482,SKU-013,Trucker Jacket,L,Raw Denim,2025-05-19,regular,30,30,2025-06-18,-383,closed,Standard 30-day return window.
ORD-002568,CUST-00482,SKU-012,Chore Jacket,S,Black,2026-04-08,regular,30,30,2026-05-08,-59,closed,Standard 30-day return window.
ORD-002569,CUST-00482,SKU-007,Mom Jean,33,Vintage Blue,2026-05-30,regular,30,30,2026-06-29,-7,closed,Standard 30-day return window.
ORD-002570,CUST-00190,SKU-005,Slim Straight,28,Indigo,2026-01-15,regular,30,30,2026-02-14,-142,closed,Standard 30-day return window.
ORD-002571,CUST-00190,SKU-010,Flare,34,Raw Denim,2024-09-28,regular,30,30,2024-10-28,-616,closed,Standard 30-day return window.
ORD-002572,CUST-00190,SKU-013,Trucker Jacket,L,Stone Wash,2024-06-29,regular,30,30,2024-07-29,-707,closed,Standard 30-day return window.
ORD-002573,CUST-00190,SKU-010,Flare,26,White,2025-04-13,regular,30,30,2025-05-13,-419,closed,Standard 30-day return window.
ORD-002574,CUST-00483,SKU-009,Cropped Straight,27,White,2026-03-16,regular,30,30,2026-04-15,-82,closed,Standard 30-day return window.
ORD-002575,CUST-00483,SKU-016,Denim Skirt,XS,Black,2026-02-08,regular,30,30,2026-03-10,-118,closed,Standard 30-day return window.
ORD-002576,CUST-00484,SKU-004,Wide Leg,31,Stone Wash,2026-01-26,VIP,30,60,2026-03-27,-101,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002577,CUST-00484,SKU-011,Denim Jacket,M,Black,2025-10-13,VIP,30,60,2025-12-12,-206,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002578,CUST-00484,SKU-014,Denim Shirt,L,Raw Denim,2026-05-04,VIP,30,60,2026-07-03,-3,discretionary,"VIP customer — standard 30-day window extended by 30 days to 60 days. Past the window, but VIP status allows manager discretion for up to 14 more days."
ORD-002579,CUST-00484,SKU-015,Denim Overalls,XS,Raw Denim,2026-05-08,VIP,30,60,2026-07-07,1,closing_soon,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002580,CUST-00484,SKU-007,Mom Jean,32,White,2025-10-24,VIP,30,60,2025-12-23,-195,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002581,CUST-00484,SKU-012,Chore Jacket,L,Raw Denim,2026-04-29,VIP,30,60,2026-06-28,-8,discretionary,"VIP customer — standard 30-day window extended by 30 days to 60 days. Past the window, but VIP status allows manager discretion for up to 14 more days."
ORD-002582,CUST-00484,SKU-010,Flare,28,Raw Denim,2026-04-25,VIP,30,60,2026-06-24,-12,discretionary,"VIP customer — standard 30-day window extended by 30 days to 60 days. Past the window, but VIP status allows manager discretion for up to 14 more days."
ORD-002583,CUST-00484,SKU-012,Chore Jacket,XL,Raw Denim,2026-01-25,VIP,30,60,2026-03-26,-102,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002584,CUST-00484,SKU-014,Denim Shirt,L,Black,2025-10-19,VIP,30,60,2025-12-18,-200,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002585,CUST-00484,SKU-014,Denim Shirt,XS,Raw Denim,2026-01-10,VIP,30,60,2026-03-11,-117,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-002586,CUST-00191,SKU-008,Boyfriend,32,White,2026-06-15,new,30,30,2026-07-15,9,open,Standard 30-day return window.
ORD-002587,CUST-00191,SKU-003,Bootcut,34,Stone Wash,2026-06-21,new,30,30,2026-07-21,15,open,Standard 30-day return window.
ORD-002588,CUST-00191,SKU-008,Boyfriend,30,Raw Denim,2026-07-04,new,30,30,2026-08-03,28,open,Standard 30-day return window.
ORD-002589,CUST-00191,SKU-001,Skinny,25,Black,2026-06-28,new,30,30,2026-07-28,22,open,Standard 30-day return window.
ORD-002590,CUST-00191,SKU-007,Mom Jean,24,White,2026-06-18,new,30,30,2026-07-18,12,open,Standard 30-day return window.
ORD-002591,CUST-00191,SKU-016,Denim Skirt,XS,Black,2026-06-21,new,30,30,2026-07-21,15,open,Standard 30-day return window.
ORD-002592,CUST-00191,SKU-010,Flare,27,Vintage Blue,2026-06-13,new,30,30,2026-07-13,7,open,Standard 30-day return window.
ORD-002593,CUST-00191,SKU-008,Boyfriend,27,Indigo,2026-06-28,new,30,30,2026-07-28,22,open,Standard 30-day return window.
ORD-002594,CUST-00485,SKU-014,Denim Shirt,XS,Raw Denim,2025-05-02,regular,30,30,2025-06-01,-400,closed,Standard 30-day return window.
ORD-002595,CUST-00485,SKU-015,Denim Overalls,M,Stone Wash,2024-11-29,regular,30,30,2024-12-29,-554,closed,Standard 30-day return window.
ORD-002596,CUST-00485,SKU-013,Trucker Jacket,S,Raw Denim,2025-06-15,regular,30,30,2025-07-15,-356,closed,Standard 30-day return window.
ORD-002597,CUST-00485,SKU-016,Denim Skirt,L,Stone Wash,2025-11-06,regular,30,30,2025-12-06,-212,closed,Standard 30-day return window.
ORD-002598,CUST-00485,SKU-008,Boyfriend,28,Raw Denim,2026-03-19,regular,30,30,2026-04-18,-79,closed,Standard 30-day return window.
ORD-002599,CUST-00485,SKU-001,Skinny,27,Stone Wash,2025-08-01,regular,30,30,2025-08-31,-309,closed,Standard 30-day return window.
ORD-002600,CUST-00485,SKU-001,Skinny,31,Stone Wash,2025-01-14,regular,30,30,2025-02-13,-508,closed,Standard 30-day return window.
ORD-002601,CUST-00485,SKU-016,Denim Skirt,S,Black,2024-07-17,regular,30,30,2024-08-16,-689,closed,Standard 30-day return window.
ORD-002602,CUST-00485,SKU-009,Cropped Straight,24,Stone Wash,2024-06-04,regular,30,30,2024-07-04,-732,closed,Standard 30-day return window.
ORD-002603,CUST-00192,SKU-011,Denim Jacket,L,Stone Wash,2026-06-21,regular,30,30,2026-07-21,15,open,Standard 30-day return window.
ORD-002604,CUST-00192,SKU-014,Denim Shirt,L,Indigo,2025-06-17,regular,30,30,2025-07-17,-354,closed,Standard 30-day return window.
ORD-002605,CUST-00192,SKU-002,Straight,28,Stone Wash,2025-02-17,regular,30,30,2025-03-19,-474,closed,Standard 30-day return window.
